Timestamp,PID,Process Name,Memory Usage (MB)
2024-12-07T01:32:38.185933,1637406,nvim,7.68359375
2024-12-07T01:32:38.186101,1637409,nvim,28.33984375
2024-12-07T01:32:38.339856,1637406,nvim,7.68359375
2024-12-07T01:32:38.339993,1637409,nvim,28.33984375
2024-12-07T01:32:38.488115,1637406,nvim,7.68359375
2024-12-07T01:32:38.488244,1637409,nvim,28.33984375
2024-12-07T01:32:38.636459,1637406,nvim,7.68359375
2024-12-07T01:32:38.636590,1637409,nvim,28.33984375
2024-12-07T01:32:38.795620,1637406,nvim,7.68359375
2024-12-07T01:32:38.795744,1637409,nvim,28.33984375
2024-12-07T01:32:38.954570,1637406,nvim,7.68359375
2024-12-07T01:32:38.954758,1637409,nvim,28.33984375
2024-12-07T01:32:39.103932,1637406,nvim,7.68359375
2024-12-07T01:32:39.104110,1637409,nvim,28.33984375
2024-12-07T01:32:39.269099,1637406,nvim,7.68359375
2024-12-07T01:32:39.269280,1637409,nvim,28.33984375
2024-12-07T01:32:39.417243,1637406,nvim,7.68359375
2024-12-07T01:32:39.417364,1637409,nvim,28.33984375
2024-12-07T01:32:39.565195,1637406,nvim,7.68359375
2024-12-07T01:32:39.565319,1637409,nvim,28.33984375
2024-12-07T01:32:39.714136,1637406,nvim,7.68359375
2024-12-07T01:32:39.714264,1637409,nvim,28.33984375
2024-12-07T01:32:39.876080,1637406,nvim,7.68359375
2024-12-07T01:32:39.876203,1637409,nvim,28.33984375
2024-12-07T01:32:40.023697,1637406,nvim,7.68359375
2024-12-07T01:32:40.023818,1637409,nvim,28.33984375
2024-12-07T01:32:40.171427,1637406,nvim,7.68359375
2024-12-07T01:32:40.171591,1637409,nvim,28.33984375
2024-12-07T01:32:40.320032,1637406,nvim,7.68359375
2024-12-07T01:32:40.320156,1637409,nvim,28.33984375
2024-12-07T01:32:40.468616,1637406,nvim,7.68359375
2024-12-07T01:32:40.468757,1637409,nvim,28.33984375
2024-12-07T01:32:40.628763,1637406,nvim,7.68359375
2024-12-07T01:32:40.628937,1637409,nvim,28.33984375
2024-12-07T01:32:40.778788,1637406,nvim,7.68359375
2024-12-07T01:32:40.778908,1637409,nvim,28.33984375
2024-12-07T01:32:40.928851,1637406,nvim,7.68359375
2024-12-07T01:32:40.928991,1637409,nvim,28.33984375
2024-12-07T01:32:41.077362,1637406,nvim,7.68359375
2024-12-07T01:32:41.077488,1637409,nvim,28.33984375
2024-12-07T01:32:41.232854,1637406,nvim,7.68359375
2024-12-07T01:32:41.232982,1637409,nvim,28.33984375
2024-12-07T01:32:41.381597,1637406,nvim,7.68359375
2024-12-07T01:32:41.381723,1637409,nvim,28.33984375
2024-12-07T01:32:41.530567,1637406,nvim,7.68359375
2024-12-07T01:32:41.530720,1637409,nvim,28.33984375
2024-12-07T01:32:41.678972,1637406,nvim,7.68359375
2024-12-07T01:32:41.679107,1637409,nvim,28.33984375
2024-12-07T01:32:41.828624,1637406,nvim,7.68359375
2024-12-07T01:32:41.828751,1637409,nvim,28.33984375
2024-12-07T01:32:41.977959,1637406,nvim,7.68359375
2024-12-07T01:32:41.978085,1637409,nvim,28.33984375
2024-12-07T01:32:42.126270,1637406,nvim,7.68359375
2024-12-07T01:32:42.126396,1637409,nvim,28.33984375
2024-12-07T01:32:42.274836,1637406,nvim,7.68359375
2024-12-07T01:32:42.274961,1637409,nvim,28.33984375
2024-12-07T01:32:42.422836,1637406,nvim,7.68359375
2024-12-07T01:32:42.422957,1637409,nvim,28.33984375
2024-12-07T01:32:42.570706,1637406,nvim,7.68359375
2024-12-07T01:32:42.570835,1637409,nvim,28.33984375
2024-12-07T01:32:42.720239,1637406,nvim,7.68359375
2024-12-07T01:32:42.720429,1637409,nvim,28.33984375
2024-12-07T01:32:42.869313,1637406,nvim,7.68359375
2024-12-07T01:32:42.869433,1637409,nvim,28.33984375
2024-12-07T01:32:43.022428,1637406,nvim,7.68359375
2024-12-07T01:32:43.022572,1637409,nvim,28.33984375
2024-12-07T01:32:43.170699,1637406,nvim,7.68359375
2024-12-07T01:32:43.170823,1637409,nvim,28.33984375
2024-12-07T01:32:43.321424,1637406,nvim,7.68359375
2024-12-07T01:32:43.321553,1637409,nvim,28.33984375
2024-12-07T01:32:43.470162,1637406,nvim,7.68359375
2024-12-07T01:32:43.470285,1637409,nvim,28.33984375
2024-12-07T01:32:43.618263,1637406,nvim,7.68359375
2024-12-07T01:32:43.618438,1637409,nvim,28.33984375
2024-12-07T01:32:43.773956,1637406,nvim,7.68359375
2024-12-07T01:32:43.774145,1637409,nvim,28.33984375
2024-12-07T01:32:43.947732,1637406,nvim,7.68359375
2024-12-07T01:32:43.947893,1637409,nvim,28.33984375
2024-12-07T01:32:44.101316,1637406,nvim,7.68359375
2024-12-07T01:32:44.101476,1637409,nvim,28.33984375
2024-12-07T01:32:44.261874,1637406,nvim,7.68359375
2024-12-07T01:32:44.262018,1637409,nvim,28.33984375
2024-12-07T01:32:44.433473,1637406,nvim,7.68359375
2024-12-07T01:32:44.433769,1637409,nvim,28.33984375
2024-12-07T01:32:44.613368,1637406,nvim,7.68359375
2024-12-07T01:32:44.613560,1637409,nvim,28.33984375
2024-12-07T01:32:44.804106,1637406,nvim,7.68359375
2024-12-07T01:32:44.804326,1637409,nvim,28.33984375
2024-12-07T01:32:44.970411,1637406,nvim,7.68359375
2024-12-07T01:32:44.970726,1637409,nvim,28.33984375
2024-12-07T01:32:45.153155,1637406,nvim,7.68359375
2024-12-07T01:32:45.153599,1637409,nvim,28.33984375
2024-12-07T01:32:45.321309,1637406,nvim,7.68359375
2024-12-07T01:32:45.321438,1637409,nvim,28.33984375
2024-12-07T01:32:45.505447,1637406,nvim,7.68359375
2024-12-07T01:32:45.505657,1637409,nvim,28.33984375
2024-12-07T01:32:45.721353,1637406,nvim,7.68359375
2024-12-07T01:32:45.721541,1637409,nvim,28.33984375
2024-12-07T01:32:45.729836,1706156,nvim,8.4140625
2024-12-07T01:32:45.730099,1706159,nvim,14.34765625
2024-12-07T01:32:45.938862,1637406,nvim,7.68359375
2024-12-07T01:32:45.939122,1637409,nvim,28.33984375
2024-12-07T01:32:45.940985,1706156,nvim,8.4140625
2024-12-07T01:32:45.941150,1706159,nvim,21.82421875
2024-12-07T01:32:46.119593,1637406,nvim,7.68359375
2024-12-07T01:32:46.119767,1637409,nvim,28.33984375
2024-12-07T01:32:46.121106,1706156,nvim,8.4140625
2024-12-07T01:32:46.121214,1706159,nvim,21.82421875
2024-12-07T01:32:46.290007,1637406,nvim,7.68359375
2024-12-07T01:32:46.290355,1637409,nvim,28.33984375
2024-12-07T01:32:46.292256,1706156,nvim,8.4140625
2024-12-07T01:32:46.292472,1706159,nvim,21.82421875
2024-12-07T01:32:46.443445,1637406,nvim,7.68359375
2024-12-07T01:32:46.443591,1637409,nvim,28.33984375
2024-12-07T01:32:46.444979,1706156,nvim,8.4140625
2024-12-07T01:32:46.445091,1706159,nvim,21.82421875
2024-12-07T01:32:46.604205,1637406,nvim,7.68359375
2024-12-07T01:32:46.604380,1637409,nvim,28.33984375
2024-12-07T01:32:46.605812,1706156,nvim,8.4140625
2024-12-07T01:32:46.605968,1706159,nvim,21.82421875
2024-12-07T01:32:46.754651,1637406,nvim,7.68359375
2024-12-07T01:32:46.754878,1637409,nvim,28.33984375
2024-12-07T01:32:46.756324,1706156,nvim,8.4140625
2024-12-07T01:32:46.756470,1706159,nvim,21.82421875
2024-12-07T01:32:46.905072,1637406,nvim,7.68359375
2024-12-07T01:32:46.905243,1637409,nvim,28.33984375
2024-12-07T01:32:46.906672,1706156,nvim,8.4140625
2024-12-07T01:32:46.906817,1706159,nvim,21.82421875
2024-12-07T01:32:47.053534,1637406,nvim,7.68359375
2024-12-07T01:32:47.053667,1637409,nvim,28.33984375
2024-12-07T01:32:47.055039,1706156,nvim,8.4140625
2024-12-07T01:32:47.055146,1706159,nvim,21.82421875
2024-12-07T01:32:47.201849,1637406,nvim,7.68359375
2024-12-07T01:32:47.201971,1637409,nvim,28.33984375
2024-12-07T01:32:47.203300,1706156,nvim,8.4140625
2024-12-07T01:32:47.203407,1706159,nvim,21.82421875
2024-12-07T01:32:47.350685,1637406,nvim,7.68359375
2024-12-07T01:32:47.350837,1637409,nvim,28.33984375
2024-12-07T01:32:47.352165,1706156,nvim,8.4140625
2024-12-07T01:32:47.352271,1706159,nvim,21.82421875
2024-12-07T01:32:47.499125,1637406,nvim,7.68359375
2024-12-07T01:32:47.499248,1637409,nvim,28.33984375
2024-12-07T01:32:47.500658,1706156,nvim,8.4140625
2024-12-07T01:32:47.500765,1706159,nvim,21.82421875
2024-12-07T01:32:47.648579,1637406,nvim,7.68359375
2024-12-07T01:32:47.648703,1637409,nvim,28.33984375
2024-12-07T01:32:47.650135,1706156,nvim,8.4140625
2024-12-07T01:32:47.650252,1706159,nvim,21.82421875
2024-12-07T01:32:47.808310,1637406,nvim,7.68359375
2024-12-07T01:32:47.808433,1637409,nvim,28.33984375
2024-12-07T01:32:47.809750,1706156,nvim,8.4140625
2024-12-07T01:32:47.809885,1706159,nvim,21.82421875
2024-12-07T01:32:47.957201,1637406,nvim,7.68359375
2024-12-07T01:32:47.957325,1637409,nvim,28.33984375
2024-12-07T01:32:47.958701,1706156,nvim,8.4140625
2024-12-07T01:32:47.958809,1706159,nvim,21.82421875
2024-12-07T01:32:48.119221,1637406,nvim,7.68359375
2024-12-07T01:32:48.119359,1637409,nvim,28.33984375
2024-12-07T01:32:48.120685,1706156,nvim,8.4140625
2024-12-07T01:32:48.120791,1706159,nvim,21.82421875
2024-12-07T01:32:48.271990,1637406,nvim,7.68359375
2024-12-07T01:32:48.272133,1637409,nvim,28.33984375
2024-12-07T01:32:48.274517,1706156,nvim,8.4140625
2024-12-07T01:32:48.274703,1706159,nvim,21.82421875
2024-12-07T01:32:48.427833,1637406,nvim,7.68359375
2024-12-07T01:32:48.427975,1637409,nvim,28.33984375
2024-12-07T01:32:48.429283,1706156,nvim,8.4140625
2024-12-07T01:32:48.429388,1706159,nvim,21.82421875
2024-12-07T01:32:48.579970,1637406,nvim,7.68359375
2024-12-07T01:32:48.580104,1637409,nvim,28.33984375
2024-12-07T01:32:48.581445,1706156,nvim,8.4140625
2024-12-07T01:32:48.581559,1706159,nvim,21.82421875
2024-12-07T01:32:48.729552,1637406,nvim,7.68359375
2024-12-07T01:32:48.729685,1637409,nvim,28.33984375
2024-12-07T01:32:48.731015,1706156,nvim,8.4140625
2024-12-07T01:32:48.731123,1706159,nvim,21.82421875
2024-12-07T01:32:48.877736,1637406,nvim,7.68359375
2024-12-07T01:32:48.877861,1637409,nvim,28.33984375
2024-12-07T01:32:48.879196,1706156,nvim,8.4140625
2024-12-07T01:32:48.879304,1706159,nvim,21.82421875
2024-12-07T01:32:49.026691,1637406,nvim,7.68359375
2024-12-07T01:32:49.026839,1637409,nvim,28.33984375
2024-12-07T01:32:49.028168,1706156,nvim,8.4140625
2024-12-07T01:32:49.028272,1706159,nvim,21.82421875
2024-12-07T01:32:49.186248,1637406,nvim,7.68359375
2024-12-07T01:32:49.186373,1637409,nvim,28.33984375
2024-12-07T01:32:49.187725,1706156,nvim,8.4140625
2024-12-07T01:32:49.187830,1706159,nvim,21.82421875
2024-12-07T01:32:49.336309,1637406,nvim,7.68359375
2024-12-07T01:32:49.336430,1637409,nvim,28.33984375
2024-12-07T01:32:49.337740,1706156,nvim,8.4140625
2024-12-07T01:32:49.337845,1706159,nvim,21.82421875
2024-12-07T01:32:49.483539,1637406,nvim,7.68359375
2024-12-07T01:32:49.483659,1637409,nvim,28.33984375
2024-12-07T01:32:49.485002,1706156,nvim,8.4140625
2024-12-07T01:32:49.485108,1706159,nvim,21.82421875
2024-12-07T01:32:49.655932,1637406,nvim,7.68359375
2024-12-07T01:32:49.656120,1637409,nvim,28.33984375
2024-12-07T01:32:49.658228,1706156,nvim,8.4140625
2024-12-07T01:32:49.658385,1706159,nvim,21.82421875
2024-12-07T01:32:49.822007,1637406,nvim,7.68359375
2024-12-07T01:32:49.822206,1637409,nvim,28.33984375
2024-12-07T01:32:49.824641,1706156,nvim,8.4140625
2024-12-07T01:32:49.824835,1706159,nvim,21.82421875
2024-12-07T01:32:49.975995,1637406,nvim,7.68359375
2024-12-07T01:32:49.976126,1637409,nvim,28.33984375
2024-12-07T01:32:49.977423,1706156,nvim,8.4140625
2024-12-07T01:32:49.977537,1706159,nvim,21.82421875
2024-12-07T01:32:50.129597,1637406,nvim,7.68359375
2024-12-07T01:32:50.129765,1637409,nvim,28.33984375
2024-12-07T01:32:50.131187,1706156,nvim,8.4140625
2024-12-07T01:32:50.131296,1706159,nvim,21.82421875
2024-12-07T01:32:50.278388,1637406,nvim,7.68359375
2024-12-07T01:32:50.278549,1637409,nvim,28.33984375
2024-12-07T01:32:50.279926,1706156,nvim,8.4140625
2024-12-07T01:32:50.280031,1706159,nvim,21.82421875
2024-12-07T01:32:50.425873,1637406,nvim,7.68359375
2024-12-07T01:32:50.426000,1637409,nvim,28.33984375
2024-12-07T01:32:50.427370,1706156,nvim,8.4140625
2024-12-07T01:32:50.427476,1706159,nvim,21.82421875
2024-12-07T01:32:50.573301,1637406,nvim,7.68359375
2024-12-07T01:32:50.573429,1637409,nvim,28.33984375
2024-12-07T01:32:50.574729,1706156,nvim,8.4140625
2024-12-07T01:32:50.574833,1706159,nvim,21.82421875
2024-12-07T01:32:50.720912,1637406,nvim,7.68359375
2024-12-07T01:32:50.721047,1637409,nvim,28.33984375
2024-12-07T01:32:50.722363,1706156,nvim,8.4140625
2024-12-07T01:32:50.722469,1706159,nvim,21.82421875
2024-12-07T01:32:50.869601,1637406,nvim,7.68359375
2024-12-07T01:32:50.869724,1637409,nvim,28.33984375
2024-12-07T01:32:50.871071,1706156,nvim,8.4140625
2024-12-07T01:32:50.871178,1706159,nvim,21.82421875
2024-12-07T01:32:51.019745,1637406,nvim,7.68359375
2024-12-07T01:32:51.019903,1637409,nvim,28.33984375
2024-12-07T01:32:51.021663,1706156,nvim,8.4140625
2024-12-07T01:32:51.021850,1706159,nvim,21.82421875
2024-12-07T01:32:51.170185,1637406,nvim,7.68359375
2024-12-07T01:32:51.170319,1637409,nvim,28.33984375
2024-12-07T01:32:51.171743,1706156,nvim,8.4140625
2024-12-07T01:32:51.171849,1706159,nvim,21.82421875
2024-12-07T01:32:51.323268,1637406,nvim,7.68359375
2024-12-07T01:32:51.323449,1637409,nvim,28.33984375
2024-12-07T01:32:51.325565,1706156,nvim,8.4140625
2024-12-07T01:32:51.325732,1706159,nvim,21.82421875
2024-12-07T01:32:51.473495,1637406,nvim,7.68359375
2024-12-07T01:32:51.473620,1637409,nvim,28.33984375
2024-12-07T01:32:51.474950,1706156,nvim,8.4140625
2024-12-07T01:32:51.475055,1706159,nvim,21.82421875
2024-12-07T01:32:51.621118,1637406,nvim,7.68359375
2024-12-07T01:32:51.621238,1637409,nvim,28.33984375
2024-12-07T01:32:51.622590,1706156,nvim,8.4140625
2024-12-07T01:32:51.622712,1706159,nvim,21.82421875
2024-12-07T01:32:51.783925,1637406,nvim,7.68359375
2024-12-07T01:32:51.784112,1637409,nvim,28.33984375
2024-12-07T01:32:51.786355,1706156,nvim,8.4140625
2024-12-07T01:32:51.786530,1706159,nvim,21.82421875
2024-12-07T01:32:51.946705,1637406,nvim,7.68359375
2024-12-07T01:32:51.946843,1637409,nvim,28.33984375
2024-12-07T01:32:51.948236,1706156,nvim,8.4140625
2024-12-07T01:32:51.948343,1706159,nvim,21.82421875
2024-12-07T01:32:52.096831,1637406,nvim,7.68359375
2024-12-07T01:32:52.096965,1637409,nvim,28.33984375
2024-12-07T01:32:52.098268,1706156,nvim,8.4140625
2024-12-07T01:32:52.098375,1706159,nvim,21.82421875
2024-12-07T01:32:52.251889,1637406,nvim,7.68359375
2024-12-07T01:32:52.252033,1637409,nvim,28.33984375
2024-12-07T01:32:52.253373,1706156,nvim,8.4140625
2024-12-07T01:32:52.253479,1706159,nvim,21.82421875
2024-12-07T01:32:52.402519,1637406,nvim,7.68359375
2024-12-07T01:32:52.402647,1637409,nvim,28.33984375
2024-12-07T01:32:52.404116,1706156,nvim,8.4140625
2024-12-07T01:32:52.404222,1706159,nvim,21.82421875
2024-12-07T01:32:52.551820,1637406,nvim,7.68359375
2024-12-07T01:32:52.551951,1637409,nvim,28.33984375
2024-12-07T01:32:52.553278,1706156,nvim,8.4140625
2024-12-07T01:32:52.553384,1706159,nvim,21.82421875
2024-12-07T01:32:52.709865,1637406,nvim,7.68359375
2024-12-07T01:32:52.710050,1637409,nvim,28.33984375
2024-12-07T01:32:52.711548,1706156,nvim,8.4140625
2024-12-07T01:32:52.711657,1706159,nvim,21.82421875
2024-12-07T01:32:52.860286,1637406,nvim,7.68359375
2024-12-07T01:32:52.860429,1637409,nvim,28.33984375
2024-12-07T01:32:52.861796,1706156,nvim,8.4140625
2024-12-07T01:32:52.861906,1706159,nvim,21.82421875
2024-12-07T01:32:53.009140,1637406,nvim,7.68359375
2024-12-07T01:32:53.009275,1637409,nvim,28.33984375
2024-12-07T01:32:53.010796,1706156,nvim,8.4140625
2024-12-07T01:32:53.010909,1706159,nvim,21.82421875
2024-12-07T01:32:53.158577,1637406,nvim,7.68359375
2024-12-07T01:32:53.158711,1637409,nvim,28.33984375
2024-12-07T01:32:53.160077,1706156,nvim,8.4140625
2024-12-07T01:32:53.160187,1706159,nvim,21.82421875
2024-12-07T01:32:53.314195,1637406,nvim,7.68359375
2024-12-07T01:32:53.314315,1637409,nvim,28.33984375
2024-12-07T01:32:53.315638,1706156,nvim,8.4140625
2024-12-07T01:32:53.315753,1706159,nvim,21.82421875
2024-12-07T01:32:53.463140,1637406,nvim,7.68359375
2024-12-07T01:32:53.463284,1637409,nvim,28.33984375
2024-12-07T01:32:53.464595,1706156,nvim,8.4140625
2024-12-07T01:32:53.464701,1706159,nvim,21.82421875
2024-12-07T01:32:53.612036,1637406,nvim,7.68359375
2024-12-07T01:32:53.612178,1637409,nvim,28.33984375
2024-12-07T01:32:53.613519,1706156,nvim,8.4140625
2024-12-07T01:32:53.613627,1706159,nvim,21.82421875
2024-12-07T01:32:53.762633,1637406,nvim,7.68359375
2024-12-07T01:32:53.762765,1637409,nvim,28.33984375
2024-12-07T01:32:53.764121,1706156,nvim,8.4140625
2024-12-07T01:32:53.764232,1706159,nvim,21.82421875
2024-12-07T01:32:53.912800,1637406,nvim,7.68359375
2024-12-07T01:32:53.912935,1637409,nvim,28.33984375
2024-12-07T01:32:53.914300,1706156,nvim,8.4140625
2024-12-07T01:32:53.914408,1706159,nvim,21.82421875
2024-12-07T01:32:54.061996,1637406,nvim,7.68359375
2024-12-07T01:32:54.062158,1637409,nvim,28.33984375
2024-12-07T01:32:54.063477,1706156,nvim,8.4140625
2024-12-07T01:32:54.063618,1706159,nvim,21.82421875
2024-12-07T01:32:54.210715,1637406,nvim,7.68359375
2024-12-07T01:32:54.210851,1637409,nvim,28.33984375
2024-12-07T01:32:54.212164,1706156,nvim,8.4140625
2024-12-07T01:32:54.212268,1706159,nvim,21.82421875
2024-12-07T01:32:54.360043,1637406,nvim,7.68359375
2024-12-07T01:32:54.360176,1637409,nvim,28.33984375
2024-12-07T01:32:54.361613,1706156,nvim,8.4140625
2024-12-07T01:32:54.361720,1706159,nvim,21.82421875
2024-12-07T01:32:54.509808,1637406,nvim,7.68359375
2024-12-07T01:32:54.509929,1637409,nvim,28.33984375
2024-12-07T01:32:54.511403,1706156,nvim,8.4140625
2024-12-07T01:32:54.511515,1706159,nvim,21.82421875
2024-12-07T01:32:54.659158,1637406,nvim,7.68359375
2024-12-07T01:32:54.659279,1637409,nvim,28.33984375
2024-12-07T01:32:54.660648,1706156,nvim,8.4140625
2024-12-07T01:32:54.660760,1706159,nvim,21.82421875
2024-12-07T01:32:54.818553,1637406,nvim,7.68359375
2024-12-07T01:32:54.818740,1637409,nvim,28.33984375
2024-12-07T01:32:54.820852,1706156,nvim,8.4140625
2024-12-07T01:32:54.821026,1706159,nvim,21.82421875
2024-12-07T01:32:54.971063,1637406,nvim,7.68359375
2024-12-07T01:32:54.971184,1637409,nvim,28.33984375
2024-12-07T01:32:54.972474,1706156,nvim,8.4140625
2024-12-07T01:32:54.972584,1706159,nvim,21.82421875
2024-12-07T01:32:55.118911,1637406,nvim,7.68359375
2024-12-07T01:32:55.119031,1637409,nvim,28.33984375
2024-12-07T01:32:55.120378,1706156,nvim,8.4140625
2024-12-07T01:32:55.120486,1706159,nvim,21.82421875
2024-12-07T01:32:55.267156,1637406,nvim,7.68359375
2024-12-07T01:32:55.267276,1637409,nvim,28.33984375
2024-12-07T01:32:55.268590,1706156,nvim,8.4140625
2024-12-07T01:32:55.268696,1706159,nvim,21.82421875
2024-12-07T01:32:55.415440,1637406,nvim,7.68359375
2024-12-07T01:32:55.415592,1637409,nvim,28.33984375
2024-12-07T01:32:55.416917,1706156,nvim,8.4140625
2024-12-07T01:32:55.417023,1706159,nvim,21.82421875
2024-12-07T01:32:55.563467,1637406,nvim,7.68359375
2024-12-07T01:32:55.563598,1637409,nvim,28.33984375
2024-12-07T01:32:55.564950,1706156,nvim,8.4140625
2024-12-07T01:32:55.565055,1706159,nvim,21.82421875
2024-12-07T01:32:55.711207,1637406,nvim,7.68359375
2024-12-07T01:32:55.711326,1637409,nvim,28.33984375
2024-12-07T01:32:55.712651,1706156,nvim,8.4140625
2024-12-07T01:32:55.712757,1706159,nvim,21.82421875
2024-12-07T01:32:55.859876,1637406,nvim,7.68359375
2024-12-07T01:32:55.860026,1637409,nvim,28.33984375
2024-12-07T01:32:55.861331,1706156,nvim,8.4140625
2024-12-07T01:32:55.861441,1706159,nvim,21.82421875
2024-12-07T01:32:56.007815,1637406,nvim,7.68359375
2024-12-07T01:32:56.007947,1637409,nvim,28.33984375
2024-12-07T01:32:56.009356,1706156,nvim,8.4140625
2024-12-07T01:32:56.009466,1706159,nvim,21.82421875
2024-12-07T01:32:56.156450,1637406,nvim,7.68359375
2024-12-07T01:32:56.156591,1637409,nvim,28.33984375
2024-12-07T01:32:56.157970,1706156,nvim,8.4140625
2024-12-07T01:32:56.158082,1706159,nvim,21.82421875
2024-12-07T01:32:56.307356,1637406,nvim,7.68359375
2024-12-07T01:32:56.307485,1637409,nvim,28.33984375
2024-12-07T01:32:56.308832,1706156,nvim,8.4140625
2024-12-07T01:32:56.308937,1706159,nvim,21.82421875
2024-12-07T01:32:56.456467,1637406,nvim,7.68359375
2024-12-07T01:32:56.456600,1637409,nvim,28.33984375
2024-12-07T01:32:56.457945,1706156,nvim,8.4140625
2024-12-07T01:32:56.458068,1706159,nvim,21.82421875
2024-12-07T01:32:56.604587,1637406,nvim,7.68359375
2024-12-07T01:32:56.604728,1637409,nvim,28.33984375
2024-12-07T01:32:56.606047,1706156,nvim,8.4140625
2024-12-07T01:32:56.606152,1706159,nvim,21.82421875
2024-12-07T01:32:56.753523,1637406,nvim,7.68359375
2024-12-07T01:32:56.753665,1637409,nvim,28.33984375
2024-12-07T01:32:56.755055,1706156,nvim,8.4140625
2024-12-07T01:32:56.755162,1706159,nvim,21.82421875
2024-12-07T01:32:56.903953,1637406,nvim,7.68359375
2024-12-07T01:32:56.904074,1637409,nvim,28.33984375
2024-12-07T01:32:56.905440,1706156,nvim,8.4140625
2024-12-07T01:32:56.905596,1706159,nvim,21.82421875
